user_time,user_id,movie_id,movie_title,year,minute
2024-09-10T08:39:40,64770,fall+of+the+republic+the+presidency+of+barack+h.+obama+2009,fall of the republic the presidency of barack h. obama,2009,119
2024-09-10T08:39:40,5447,the+subject+was+roses+1968,the subject was roses,1968,79
2024-09-10T08:39:40,138004,prime+cut+1972,prime cut,1972,85
2024-09-10T08:39:40,69923,how+much+do+you+love+me+2005,how much do you love me,2005,42
2024-09-10T08:39:40,14760,underground+1995,underground,1995,79
2024-09-10T08:39:40,108564,two+little+boys+2012,two little boys,2012,31
2024-09-10T08:39:40,96822,red+sorghum+1987,red sorghum,1987,40
2024-09-10T08:39:40,12635,the+wild+life+1984,the wild life,1984,84
2024-09-10T08:39:40,16744,indiana+jones+and+the+temple+of+doom+1984,indiana jones and the temple of doom,1984,9
2024-09-10T08:39:40,7167,the+inner+circle+1991,the inner circle,1991,5
2024-09-10T08:39:40,41206,reservoir+dogs+1992,reservoir dogs,1992,14
2024-09-10T08:39:40,35232,fury+2014,fury,2014,119
2024-09-10T08:39:40,122373,dragon+2011,dragon,2011,114
2024-09-10T08:39:40,136339,alice+in+wonderland+1951,alice in wonderland,1951,52
2024-09-10T08:39:40,112862,wisconsin+death+trip+1999,wisconsin death trip,1999,50
2024-09-10T08:39:40,57639,more+american+graffiti+1979,more american graffiti,1979,35
2024-09-10T08:39:40,59015,relentless+1989,relentless,1989,81
2024-09-10T08:39:40,118161,fight+club+1999,fight club,1999,18
2024-09-10T08:39:40,149099,brighton+rock+1947,brighton rock,1947,35
2024-09-10T08:39:40,23485,dark+ride+2006,dark ride,2006,34
2024-09-10T08:39:40,100394,the+dark+knight+2008,the dark knight,2008,115
2024-09-10T08:39:40,6944,the+facts+of+life+1960,the facts of life,1960,3
2024-09-10T08:39:40,99012,the+italian+job+2003,the italian job,2003,100
2024-09-10T08:39:40,113908,old+school+2003,old school,2003,31
2024-09-10T08:39:40,53118,the+green+berets+1968,the green berets,1968,67
2024-09-10T08:39:40,127211,vernon_+florida+1981,vernon_ florida,1981,12
2024-09-10T08:39:40,78862,happiness+1998,happiness,1998,134
2024-09-10T08:39:40,99631,black+gold+2011,black gold,2011,58
2024-09-10T08:39:40,105447,the+green+mile+1999,the green mile,1999,83
2024-09-10T08:39:40,12966,you+only+live+twice+1967,you only live twice,1967,42
2024-09-10T08:39:40,109023,10+things+i+hate+about+you+1999,10 things i hate about you,1999,74
2024-09-10T08:39:41,31367,fire+in+the+blood+2013,fire in the blood,2013,29
2024-09-10T08:39:41,21252,castle+in+the+sky+1986,castle in the sky,1986,84
2024-09-10T08:39:41,116493,hamlet+1980,hamlet,1980,121
2024-09-10T08:39:41,68288,jesse+stone+thin+ice+2009,jesse stone thin ice,2009,33
2024-09-10T08:39:41,12241,point+blank+2010,point blank,2010,14
2024-09-10T08:39:41,24549,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,pirates of the caribbean the curse of the black pearl,2003,88
2024-09-10T08:39:41,128699,the+woman+in+the+window+1944,the woman in the window,1944,67
2024-09-10T08:39:41,40148,the+man+from+laramie+1955,the man from laramie,1955,98
2024-09-10T08:39:41,78351,the+perils+of+pauline+1914,the perils of pauline,1914,105
2024-09-10T08:39:41,47206,a+story+written+with+water+1965,a story written with water,1965,94
2024-09-10T08:39:41,39585,the+matrix+1999,the matrix,1999,31
2024-09-10T08:39:41,3416,mr.+canton+and+lady+rose+1989,mr. canton and lady rose,1989,18
2024-09-10T08:39:41,133966,the+good_+the+bad+and+the+ugly+1966,the good_ the bad and the ugly,1966,137
2024-09-10T08:39:41,5422,pushing+hands+1992,pushing hands,1992,53
2024-09-10T08:39:41,33086,the+godfather+1972,the godfather,1972,41
2024-09-10T08:39:41,90433,son+of+batman+2014,son of batman,2014,65
2024-09-10T08:39:41,55757,aankhen+2002,aankhen,2002,71
2024-09-10T08:39:41,107413,fly+away+home+1996,fly away home,1996,86
2024-09-10T08:39:41,9783,talk+to+her+2002,talk to her,2002,101
2024-09-10T08:39:41,44639,futuresport+1998,futuresport,1998,9
2024-09-10T08:39:41,3423,andy+hardy+meets+debutante+1940,andy hardy meets debutante,1940,47
2024-09-10T08:39:41,30714,inception+2010,inception,2010,49
2024-09-10T08:39:41,89163,whiplash+2014,whiplash,2014,75
2024-09-10T08:39:41,69396,reservoir+dogs+1992,reservoir dogs,1992,12
2024-09-10T08:39:41,23735,wait+until+dark+1967,wait until dark,1967,59
2024-09-10T08:39:41,82345,cinderella+1950,cinderella,1950,36
2024-09-10T08:39:41,113317,the+fifth+element+1997,the fifth element,1997,29
2024-09-10T08:39:41,43,sicko+2007,sicko,2007,29
2024-09-10T08:39:41,108535,harry+potter+and+the+half-blood+prince+2009,harry potter and the half-blood prince,2009,26
2024-09-10T08:39:41,26700,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,the chronicles of narnia the lion_ the witch and the wardrobe,2005,98
2024-09-10T08:39:41,68189,duck_+you+sucker+1971,duck_ you sucker,1971,23
2024-09-10T08:39:41,120860,the+pursuit+of+unhappiness+2012,the pursuit of unhappiness,2012,80
2024-09-10T08:39:41,103874,ride+in+the+whirlwind+1966,ride in the whirlwind,1966,22
2024-09-10T08:39:41,88410,sixteen+candles+1984,sixteen candles,1984,53
2024-09-10T08:39:41,136357,standing+up+2013,standing up,2013,93
2024-09-10T08:39:41,137181,running+on+empty+1988,running on empty,1988,104
2024-09-10T08:39:41,115976,bill+cosby+himself+1983,bill cosby himself,1983,21
2024-09-10T08:39:41,79743,the+inbetweeners+movie+2011,the inbetweeners movie,2011,94
2024-09-10T08:39:41,73249,satantango+1994,satantango,1994,164
2024-09-10T08:39:41,135755,princess+protection+program+2009,princess protection program,2009,53
2024-09-10T08:39:41,113114,roberta+1935,roberta,1935,61
2024-09-10T08:39:41,27298,gone+girl+2014,gone girl,2014,127
2024-09-10T08:39:41,143720,harry+potter+and+the+prisoner+of+azkaban+2004,harry potter and the prisoner of azkaban,2004,105
2024-09-10T08:39:41,58053,modris+2014,modris,2014,1
2024-09-10T08:39:41,8710,two+sons+of+francisco+2005,two sons of francisco,2005,80
2024-09-10T08:39:41,22430,phantoms+1998,phantoms,1998,48
2024-09-10T08:39:42,81034,whiplash+2014,whiplash,2014,18
2024-09-10T08:39:42,89824,in+my+fathers+den+2004,in my fathers den,2004,37
2024-09-10T08:39:42,76039,the+princess+diaries+2001,the princess diaries,2001,27
2024-09-10T08:39:42,148705,clay+pigeons+1998,clay pigeons,1998,66
2024-09-10T08:39:42,34247,peaceful+warrior+2006,peaceful warrior,2006,77
2024-09-10T08:39:42,70002,the+devil+wears+prada+2006,the devil wears prada,2006,95
2024-09-10T08:39:42,87714,blade+runner+1982,blade runner,1982,110
2024-09-10T08:39:42,79281,war+dance+2007,war dance,2007,93
2024-09-10T08:39:42,96319,shrek+2001,shrek,2001,18
2024-09-10T08:39:42,116427,bob++carol++ted++alice+1969,bob  carol  ted  alice,1969,87
2024-09-10T08:39:42,137927,seven+samurai+1954,seven samurai,1954,159
2024-09-10T08:39:42,86946,the+king+and+four+queens+1956,the king and four queens,1956,33
2024-09-10T08:39:42,44813,comic+book+confidential+1988,comic book confidential,1988,56
2024-09-10T08:39:42,148161,indiana+jones+and+the+last+crusade+1989,indiana jones and the last crusade,1989,43
2024-09-10T08:39:42,136629,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,32
2024-09-10T08:39:42,19317,l.a.+confidential+1997,l.a. confidential,1997,62
2024-09-10T08:39:42,4166,sniper+1993,sniper,1993,56
2024-09-10T08:39:42,105343,taboo+2002,taboo,2002,1
2024-09-10T08:39:42,52353,synchromy+1971,synchromy,1971,8
2024-09-10T08:39:42,69094,pete+smalls+is+dead+2010,pete smalls is dead,2010,23
2024-09-10T08:39:42,142563,the+shawshank+redemption+1994,the shawshank redemption,1994,64
2024-09-10T08:39:42,53711,the+dark+knight+2008,the dark knight,2008,5
2024-09-10T08:39:42,33547,tom+and+jerry+a+nutcracker+tale+2007,tom and jerry a nutcracker tale,2007,37
2024-09-10T08:39:42,78271,the+children+of+leningradsky+2005,the children of leningradsky,2005,2
2024-09-10T08:39:42,111722,lilla+jnssonligan+p+styva+linan+1997,lilla jnssonligan p styva linan,1997,76
2024-09-10T08:39:42,44939,quantum+of+solace+2008,quantum of solace,2008,73
2024-09-10T08:39:42,5247,the+shining+1980,the shining,1980,48
2024-09-10T08:39:42,46080,interstellar+2014,interstellar,2014,87
2024-09-10T08:39:42,139323,cousinhood+2011,cousinhood,2011,18
2024-09-10T08:39:42,54995,the+hobbit+the+battle+of+the+five+armies+2014,the hobbit the battle of the five armies,2014,115
2024-09-10T08:39:42,86222,the+incredibles+2004,the incredibles,2004,114
2024-09-10T08:39:42,129919,twelve+monkeys+1995,twelve monkeys,1995,87
2024-09-10T08:39:42,127769,raining+stones+1993,raining stones,1993,44
2024-09-10T08:39:42,74584,diaries+notes+and+sketches+1969,diaries notes and sketches,1969,151
2024-09-10T08:39:42,14010,fairytale+a+true+story+1997,fairytale a true story,1997,63
2024-09-10T08:39:42,89992,never+say+never+again+1983,never say never again,1983,56
2024-09-10T08:39:42,36596,shutter+island+2010,shutter island,2010,84
2024-09-10T08:39:42,102290,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,114
2024-09-10T08:39:42,110593,saving+private+ryan+1998,saving private ryan,1998,125
2024-09-10T08:39:43,10645,barefoot+gen+1983,barefoot gen,1983,16
2024-09-10T08:39:43,104217,my+sex+life...+or+how+i+got+into+an+argument+1996,my sex life... or how i got into an argument,1996,6
2024-09-10T08:39:43,16771,killer+1994,killer,1994,48
2024-09-10T08:39:43,73179,spirited+away+2001,spirited away,2001,38
2024-09-10T08:39:43,97055,penguins+of+madagascar+2014,penguins of madagascar,2014,81
2024-09-10T08:39:43,133356,pirates+of+the+caribbean+on+stranger+tides+2011,pirates of the caribbean on stranger tides,2011,123
2024-09-10T08:39:43,135234,indiana+jones+and+the+temple+of+doom+1984,indiana jones and the temple of doom,1984,48
2024-09-10T08:39:43,76305,forrest+gump+1994,forrest gump,1994,54
2024-09-10T08:39:43,122546,the+fifth+element+1997,the fifth element,1997,86
2024-09-10T08:39:43,34178,never+say+never+again+1983,never say never again,1983,66
2024-09-10T08:39:43,76156,harry+potter+and+the+deathly+hallows+part+2+2011,harry potter and the deathly hallows part 2,2011,46
2024-09-10T08:39:43,4714,millers+crossing+1990,millers crossing,1990,18
2024-09-10T08:39:43,37918,if+footmen+tire+you_+what+will+horses+do+1971,if footmen tire you_ what will horses do,1971,6
2024-09-10T08:39:43,144241,la+cienaga+2001,la cienaga,2001,5
2024-09-10T08:39:43,83751,hands+on+a+hard+body+the+documentary+1997,hands on a hard body the documentary,1997,56
2024-09-10T08:39:43,66218,howls+moving+castle+2004,howls moving castle,2004,40
2024-09-10T08:39:43,23292,harry+potter+and+the+chamber+of+secrets+2002,harry potter and the chamber of secrets,2002,44
2024-09-10T08:39:43,31517,waterboys+2001,waterboys,2001,2
2024-09-10T08:39:43,61759,ratatouille+2007,ratatouille,2007,4
2024-09-10T08:39:43,81935,the+umbrellas+of+cherbourg+1964,the umbrellas of cherbourg,1964,30
2024-09-10T08:39:43,59766,bound+for+glory+1976,bound for glory,1976,29
2024-09-10T08:39:43,127599,star+wars+episode+i+-+the+phantom+menace+1999,star wars episode i - the phantom menace,1999,62
2024-09-10T08:39:43,73650,guardians+of+the+galaxy+2014,guardians of the galaxy,2014,72
2024-09-10T08:39:43,69745,willy+wonka++the+chocolate+factory+1971,willy wonka  the chocolate factory,1971,61
2024-09-10T08:39:43,45800,harry+potter+and+the+philosophers+stone+2001,harry potter and the philosophers stone,2001,101
2024-09-10T08:39:43,72328,harry+potter+and+the+goblet+of+fire+2005,harry potter and the goblet of fire,2005,19
2024-09-10T08:39:43,3356,hysteria+the+def+leppard+story+2001,hysteria the def leppard story,2001,88
2024-09-10T08:39:43,47010,colonel+chabert+1994,colonel chabert,1994,84
2024-09-10T08:39:43,65475,never+say+never+again+1983,never say never again,1983,112
2024-09-10T08:39:43,106721,the+night+stalker+1972,the night stalker,1972,36
2024-09-10T08:39:43,97699,the+shawshank+redemption+1994,the shawshank redemption,1994,85
2024-09-10T08:39:43,52832,nuoruuteni+savotat+1988,nuoruuteni savotat,1988,70
2024-09-10T08:39:43,95182,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,173
2024-09-10T08:39:43,56079,goldeneye+1995,goldeneye,1995,100
2024-09-10T08:39:43,64962,woyzeck+1979,woyzeck,1979,11
2024-09-10T08:39:43,25475,the+raid+2011,the raid,2011,72
2024-09-10T08:39:43,122866,holiday+inn+1942,holiday inn,1942,36
2024-09-10T08:39:44,56369,x-men+days+of+future+past+2014,x-men days of future past,2014,103
2024-09-10T08:39:44,53531,random+harvest+1942,random harvest,1942,60
2024-09-10T08:39:44,93411,schindlers+list+1993,schindlers list,1993,184
2024-09-10T08:39:44,111046,out+of+africa+1985,out of africa,1985,140
2024-09-10T08:39:44,115286,upperworld+1934,upperworld,1934,67
2024-09-10T08:39:44,91015,uprising+2001,uprising,2001,77
2024-09-10T08:39:44,77102,this+is+spinal+tap+1984,this is spinal tap,1984,35
2024-09-10T08:39:44,130782,padre+padrone+1977,padre padrone,1977,113
2024-09-10T08:39:44,81066,the+dark+knight+rises+2012,the dark knight rises,2012,47
2024-09-10T08:39:44,116883,the+human+condition+i+no+greater+love+1959,the human condition i no greater love,1959,184
2024-09-10T08:39:44,51041,the+godfather+1972,the godfather,1972,33
2024-09-10T08:39:44,44187,the+hunchback+of+notre+dame+1996,the hunchback of notre dame,1996,66
2024-09-10T08:39:44,77020,dolls+2002,dolls,2002,100
2024-09-10T08:39:44,115355,santa+claus+is+a+stinker+1982,santa claus is a stinker,1982,45
2024-09-10T08:39:44,28263,on+the+double+1961,on the double,1961,17
2024-09-10T08:39:44,116644,raiders+of+the+lost+ark+1981,raiders of the lost ark,1981,18
2024-09-10T08:39:44,1405,scarface+1983,scarface,1983,81
2024-09-10T08:39:44,91398,the+man+who+knew+too+much+1956,the man who knew too much,1956,61
2024-09-10T08:39:44,30119,torture+garden+1967,torture garden,1967,49
2024-09-10T08:39:44,67035,whos+singin+over+there+1980,whos singin over there,1980,5
2024-09-10T08:39:44,80603,heavy+metal+1981,heavy metal,1981,0
2024-09-10T08:39:44,136613,the+wolf+of+wall+street+2013,the wolf of wall street,2013,15
2024-09-10T08:39:44,11024,below+sea+level+2008,below sea level,2008,14
2024-09-10T08:39:44,139384,scorcher+2003,scorcher,2003,5
2024-09-10T08:39:44,109805,iron+man+3+2013,iron man 3,2013,62
2024-09-10T08:39:44,99969,blood+the+last+vampire+2009,blood the last vampire,2009,35
2024-09-10T08:39:44,83977,harry+potter+and+the+half-blood+prince+2009,harry potter and the half-blood prince,2009,56
2024-09-10T08:39:44,70115,one+foot+in+heaven+1941,one foot in heaven,1941,63
2024-09-10T08:39:44,81180,constantine+2005,constantine,2005,53
2024-09-10T08:39:44,94621,the+last+sunset+1961,the last sunset,1961,83
2024-09-10T08:39:44,39763,inglourious+basterds+2009,inglourious basterds,2009,136
2024-09-10T08:39:44,132099,the+merchant+of+venice+2004,the merchant of venice,2004,89
2024-09-10T08:39:44,125287,dial+m+for+murder+1954,dial m for murder,1954,37
2024-09-10T08:39:44,126539,the+hobbit+the+battle+of+the+five+armies+2014,the hobbit the battle of the five armies,2014,75
2024-09-10T08:39:44,24450,grotesque+2009,grotesque,2009,72
2024-09-10T08:39:44,31229,cinderella+2015,cinderella,2015,64
2024-09-10T08:39:44,70659,nineteen+eighty-four+1984,nineteen eighty-four,1984,104
2024-09-10T08:39:44,142098,interstellar+2014,interstellar,2014,49
2024-09-10T08:39:45,33679,the+hunger+games+mockingjay+-+part+1+2014,the hunger games mockingjay - part 1,2014,99
2024-09-10T08:39:45,50339,harry+potter+and+the+philosophers+stone+2001,harry potter and the philosophers stone,2001,28
2024-09-10T08:39:45,44834,they+made+me+a+criminal+1939,they made me a criminal,1939,64
2024-09-10T08:39:45,53894,stonehearst+asylum+2014,stonehearst asylum,2014,90
2024-09-10T08:39:45,13418,sweethearts+1938,sweethearts,1938,104
2024-09-10T08:39:45,65825,resident+evil+afterlife+2010,resident evil afterlife,2010,74
2024-09-10T08:39:45,141030,once+upon+a+time+in+anatolia+2011,once upon a time in anatolia,2011,56
2024-09-10T08:39:45,81339,the+shawshank+redemption+1994,the shawshank redemption,1994,19
2024-09-10T08:39:45,25607,batman+begins+2005,batman begins,2005,45
2024-09-10T08:39:45,81138,key+largo+1948,key largo,1948,47
2024-09-10T08:39:45,61595,one+flew+over+the+cuckoos+nest+1975,one flew over the cuckoos nest,1975,37
2024-09-10T08:39:45,47466,bolt+2008,bolt,2008,14
2024-09-10T08:39:45,96940,the+wolf+of+wall+street+2013,the wolf of wall street,2013,98
2024-09-10T08:39:45,50073,ratatouille+2007,ratatouille,2007,92
2024-09-10T08:39:45,31757,the+hobbit+the+battle+of+the+five+armies+2014,the hobbit the battle of the five armies,2014,77
2024-09-10T08:39:45,49657,daydream+nation+2010,daydream nation,2010,18
2024-09-10T08:39:45,64625,asterix+in+britain+1986,asterix in britain,1986,33
2024-09-10T08:39:45,20534,the+amazing+spider-man+2+2014,the amazing spider-man 2,2014,57
2024-09-10T08:39:45,25292,fury+2014,fury,2014,18
2024-09-10T08:39:45,65136,le+notti+bianche+1957,le notti bianche,1957,5
2024-09-10T08:39:45,14710,rogue+cop+1954,rogue cop,1954,0
2024-09-10T08:39:45,148667,the+citizen+2012,the citizen,2012,3
2024-09-10T08:39:45,127114,midnight+in+paris+2011,midnight in paris,2011,4
2024-09-10T08:39:45,149478,the+night+porter+1974,the night porter,1974,19
2024-09-10T08:39:45,109132,shrek+forever+after+2010,shrek forever after,2010,18
2024-09-10T08:39:45,138194,men+in+black+ii+2002,men in black ii,2002,28
2024-09-10T08:39:45,95207,the+ashes+1965,the ashes,1965,35
2024-09-10T08:39:45,24545,we+stand+alone+together+2001,we stand alone together,2001,38
2024-09-10T08:39:45,120497,hard+eight+1996,hard eight,1996,53
2024-09-10T08:39:45,116290,the+shawshank+redemption+1994,the shawshank redemption,1994,99
2024-09-10T08:39:45,33934,a+special+day+1977,a special day,1977,100
2024-09-10T08:39:45,41126,the+magic+flute+2006,the magic flute,2006,74
2024-09-10T08:39:45,28167,fantasia+1940,fantasia,1940,90
2024-09-10T08:39:45,1927,we+are+what+we+are+2013,we are what we are,2013,51
2024-09-10T08:39:45,79476,transformers+dark+of+the+moon+2011,transformers dark of the moon,2011,91
2024-09-10T08:39:45,32156,the+cabinet+of+dr.+caligari+1920,the cabinet of dr. caligari,1920,77
2024-09-10T08:39:45,90243,the+city+of+lost+children+1995,the city of lost children,1995,69
2024-09-10T08:39:45,101458,the+purge+anarchy+2014,the purge anarchy,2014,46
2024-09-10T08:39:45,131556,terminator+2+judgment+day+1991,terminator 2 judgment day,1991,62
2024-09-10T08:39:45,40049,the+dark+knight+2008,the dark knight,2008,67
2024-09-10T08:39:45,41231,all+the+presidents+men+1976,all the presidents men,1976,102
2024-09-10T08:39:45,73252,inglourious+basterds+2009,inglourious basterds,2009,147
2024-09-10T08:39:45,133437,titanic+1997,titanic,1997,34
2024-09-10T08:39:45,22847,pulp+fiction+1994,pulp fiction,1994,99
2024-09-10T08:39:45,22609,iron+man+3+2013,iron man 3,2013,26
2024-09-10T08:39:45,25357,defying+gravity+1997,defying gravity,1997,78
2024-09-10T08:39:45,32679,i+like+killing+flies+2004,i like killing flies,2004,16
2024-09-10T08:39:45,81359,me+and+the+colonel+1958,me and the colonel,1958,52
2024-09-10T08:39:46,100162,aladdin+1992,aladdin,1992,35
2024-09-10T08:39:46,85434,harry+potter+and+the+goblet+of+fire+2005,harry potter and the goblet of fire,2005,99
2024-09-10T08:39:46,143731,charlie+chan+on+broadway+1937,charlie chan on broadway,1937,23
2024-09-10T08:39:46,44388,stroszek+1977,stroszek,1977,33
2024-09-10T08:39:46,21228,shutter+island+2010,shutter island,2010,129
2024-09-10T08:39:46,57612,the+godfather+1972,the godfather,1972,162
2024-09-10T08:39:46,135743,black+god_+white+devil+1964,black god_ white devil,1964,38
2024-09-10T08:39:46,121254,blade+runner+1982,blade runner,1982,115
2024-09-10T08:39:46,12864,the+born+losers+1967,the born losers,1967,54
2024-09-10T08:39:46,81024,the+exorcist+1973,the exorcist,1973,111
2024-09-10T08:39:46,37217,madhouse+1974,madhouse,1974,1
2024-09-10T08:39:46,12896,the+hobbit+the+desolation+of+smaug+2013,the hobbit the desolation of smaug,2013,138
2024-09-10T08:39:46,69961,aliens+1986,aliens,1986,56
2024-09-10T08:39:46,41823,the+crying+game+1992,the crying game,1992,26
2024-09-10T08:39:46,72458,seven+samurai+1954,seven samurai,1954,136
2024-09-10T08:39:46,90299,battle+hymn+1957,battle hymn,1957,52
2024-09-10T08:39:46,32756,the+education+of+mohammad+hussein+2012,the education of mohammad hussein,2012,37
2024-09-10T08:39:46,90107,shoeshine+1946,shoeshine,1946,15
2024-09-10T08:39:46,138635,the+crime+of+monsieur+lange+1936,the crime of monsieur lange,1936,25
2024-09-10T08:39:46,84279,avatar+2009,avatar,2009,16
2024-09-10T08:39:46,140325,climates+2006,climates,2006,85
2024-09-10T08:39:46,78655,sleep+furiously+2009,sleep furiously,2009,38
2024-09-10T08:39:46,47332,possible+worlds+2000,possible worlds,2000,19
2024-09-10T08:39:46,44087,terminator+3+rise+of+the+machines+2003,terminator 3 rise of the machines,2003,38
2024-09-10T08:39:46,120170,scarface+1983,scarface,1983,68
2024-09-10T08:39:46,78465,proxy+2013,proxy,2013,68
2024-09-10T08:39:46,109363,the+day+the+earth+stood+still+1951,the day the earth stood still,1951,64
2024-09-10T08:39:46,110172,harry+potter+and+the+deathly+hallows+part+2+2011,harry potter and the deathly hallows part 2,2011,51
2024-09-10T08:39:46,126694,jupiter+ascending+2015,jupiter ascending,2015,32
2024-09-10T08:39:46,98562,forrest+gump+1994,forrest gump,1994,143
2024-09-10T08:39:46,141135,41+2012,41,2012,38
2024-09-10T08:39:46,67367,yobi_+the+five-tailed+fox+2007,yobi_ the five-tailed fox,2007,23
2024-09-10T08:39:46,139268,sympathy+for+lady+vengeance+2005,sympathy for lady vengeance,2005,111
2024-09-10T08:39:46,4262,such+a+long+journey+1998,such a long journey,1998,103
2024-09-10T08:39:46,5699,the+mother+2003,the mother,2003,93
2024-09-10T08:39:46,20782,razortooth+2007,razortooth,2007,41
2024-09-10T08:39:46,28038,barabbas+2013,barabbas,2013,87
2024-09-10T08:39:46,16803,unlawful+entry+1992,unlawful entry,1992,77
2024-09-10T08:39:46,14960,he+who+gets+slapped+1924,he who gets slapped,1924,2
2024-09-10T08:39:46,95724,men+of+honor+2000,men of honor,2000,69
2024-09-10T08:39:46,46017,nuts+1987,nuts,1987,90
2024-09-10T08:39:47,111136,made+in+dagenham+2010,made in dagenham,2010,37
2024-09-10T08:39:47,148007,what+if+2013,what if,2013,23
2024-09-10T08:39:47,83016,jude+the+obscure+1971,jude the obscure,1971,233
2024-09-10T08:39:47,85083,tales+from+the+crypt+demon+knight+1995,tales from the crypt demon knight,1995,0
2024-09-10T08:39:47,52615,finding+nemo+2003,finding nemo,2003,80
2024-09-10T08:39:47,77978,kings+row+1942,kings row,1942,76
2024-09-10T08:39:47,108714,the+power+of+nightmares+2004,the power of nightmares,2004,104
2024-09-10T08:39:47,38300,the+ruling+class+1972,the ruling class,1972,54
2024-09-10T08:39:47,124426,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,127
2024-09-10T08:39:47,113638,from+russia+with+love+1963,from russia with love,1963,69
2024-09-10T08:39:47,87017,temple+grandin+2010,temple grandin,2010,41
2024-09-10T08:39:47,109460,the+shawshank+redemption+1994,the shawshank redemption,1994,44
2024-09-10T08:39:47,143693,chappie+2015,chappie,2015,34
2024-09-10T08:39:47,53500,johnny+belinda+1948,johnny belinda,1948,60
2024-09-10T08:39:47,139910,the+girl+who+leapt+through+time+2006,the girl who leapt through time,2006,75
2024-09-10T08:39:47,145766,the+shawshank+redemption+1994,the shawshank redemption,1994,49
2024-09-10T08:39:47,87070,harry+potter+and+the+prisoner+of+azkaban+2004,harry potter and the prisoner of azkaban,2004,49
2024-09-10T08:39:47,106616,shrek+forever+after+2010,shrek forever after,2010,76
2024-09-10T08:39:47,97296,richard+iii+1955,richard iii,1955,10
2024-09-10T08:39:47,87975,the+man+who+could+cheat+death+1959,the man who could cheat death,1959,0
2024-09-10T08:39:47,135107,women+in+love+1969,women in love,1969,23
2024-09-10T08:39:47,65732,the+same+river+twice+2003,the same river twice,2003,16
2024-09-10T08:39:47,89819,indiana+jones+and+the+kingdom+of+the+crystal+skull+2008,indiana jones and the kingdom of the crystal skull,2008,20
2024-09-10T08:39:47,46884,jerry+seinfeld+im+telling+you+for+the+last+time+1998,jerry seinfeld im telling you for the last time,1998,27
2024-09-10T08:39:47,42307,raiders+of+the+lost+ark+1981,raiders of the lost ark,1981,22
2024-09-10T08:39:47,97570,the+day+the+earth+stood+still+1951,the day the earth stood still,1951,41
2024-09-10T08:39:47,94508,star+wars+1977,star wars,1977,14
2024-09-10T08:39:47,66080,execution+squad+1972,execution squad,1972,92
2024-09-10T08:39:47,23846,master+and+commander+the+far+side+of+the+world+2003,master and commander the far side of the world,2003,135
2024-09-10T08:39:47,137308,harry+potter+and+the+deathly+hallows+part+2+2011,harry potter and the deathly hallows part 2,2011,10
2024-09-10T08:39:47,32034,blast+from+the+past+1999,blast from the past,1999,65
2024-09-10T08:39:47,77862,tracers+2015,tracers,2015,91
2024-09-10T08:39:47,149974,harry+potter+and+the+half-blood+prince+2009,harry potter and the half-blood prince,2009,26
2024-09-10T08:39:47,139411,assassination+games+2011,assassination games,2011,22
2024-09-10T08:39:47,57284,harry+and+max+2004,harry and max,2004,51
2024-09-10T08:39:47,135359,the+skin+i+live+in+2011,the skin i live in,2011,3
2024-09-10T08:39:47,129142,close+encounters+of+the+third+kind+1977,close encounters of the third kind,1977,93
2024-09-10T08:39:47,112966,blood+of+the+beasts+1949,blood of the beasts,1949,13
2024-09-10T08:39:47,21889,harry+potter+and+the+prisoner+of+azkaban+2004,harry potter and the prisoner of azkaban,2004,42
2024-09-10T08:39:47,131267,dances+with+wolves+1990,dances with wolves,1990,96
2024-09-10T08:39:47,5834,the+lord+of+the+rings+the+two+towers+2002,the lord of the rings the two towers,2002,142
2024-09-10T08:39:47,29471,the+lord+of+the+rings+the+return+of+the+king+2003,the lord of the rings the return of the king,2003,169
2024-09-10T08:39:47,101480,the+fighting+sullivans+1944,the fighting sullivans,1944,79
2024-09-10T08:39:48,92324,the+hobbit+the+desolation+of+smaug+2013,the hobbit the desolation of smaug,2013,137
2024-09-10T08:39:48,100591,the+hunger+games+mockingjay+-+part+1+2014,the hunger games mockingjay - part 1,2014,75
2024-09-10T08:39:48,62708,casino+royale+2006,casino royale,2006,95
2024-09-10T08:39:48,18948,bent+1997,bent,1997,14
2024-09-10T08:39:48,15400,sleeper+1973,sleeper,1973,85
2024-09-10T08:39:48,77282,the+scent+of+green+papaya+1993,the scent of green papaya,1993,21
2024-09-10T08:39:48,100764,ship+of+fools+1965,ship of fools,1965,144
2024-09-10T08:39:48,36246,inception+2010,inception,2010,15
2024-09-10T08:39:48,118071,love+exposure+2008,love exposure,2008,202
2024-09-10T08:39:48,10999,combat+girls+2011,combat girls,2011,53
2024-09-10T08:39:48,61431,strangers+in+good+company+1990,strangers in good company,1990,98
2024-09-10T08:39:48,134807,babel+2006,babel,2006,55
2024-09-10T08:39:48,110573,love+is+all+you+need+2012,love is all you need,2012,35
2024-09-10T08:39:48,95209,kuroneko+1968,kuroneko,1968,88
