user_id,age,occupation,gender,movie_id,rating
45646,18,sales/marketing,M,training+day+2001,4
45646,18,sales/marketing,M,alien+1979,1
45646,18,sales/marketing,M,21+grams+2003,4
45646,18,sales/marketing,M,predator+2+1990,1
45646,18,sales/marketing,M,dracula+1992,2
12880,31,executive/managerial,M,how+to+train+your+dragon+2010,4
45778,30,executive/managerial,M,moog+2004,2
45822,34,college/grad student,M,the+matrix+revolutions+2003,4
45828,29,self-employed,M,back+to+the+future+1985,5
45828,29,self-employed,M,return+of+the+jedi+1983,5
45828,29,self-employed,M,down+periscope+1996,4
45828,29,self-employed,M,apollo+13+1995,5
45828,29,self-employed,M,that+thing+you+do+1996,5
45828,29,self-employed,M,a+close+shave+1995,4
45828,29,self-employed,M,hot+shots+part+deux+1993,5
45828,29,self-employed,M,black+sheep+1996,5
45828,29,self-employed,M,ace+ventura+pet+detective+1994,5
45853,27,homemaker,M,a+burning+hot+summer+2011,3
45853,27,homemaker,M,reel+injun+2009,4
13105,31,college/grad student,M,kronks+new+groove+2005,3
13153,30,executive/managerial,M,batman+gotham+knight+2008,4
45938,25,other or not specified,M,syrinx+1966,4
46005,34,sales/marketing,M,victim+1961,3
13325,21,sales/marketing,M,the+phone+box+1972,5
13381,29,college/grad student,M,terminator+3+rise+of+the+machines+2003,4
13415,24,K-12 student,M,the+man+who+loved+cat+dancing+1973,3
46235,32,artist,M,back+to+the+future+part+iii+1990,4
46235,32,artist,M,star+wars+episode+i+-+the+phantom+menace+1999,3
46235,32,artist,M,milk+money+1994,2
46235,32,artist,M,bad+boys+1995,1
46235,32,artist,M,spider-man+2002,5
46235,32,artist,M,the+chumscrubber+2005,2
13553,32,college/grad student,M,master+of+the+flying+guillotine+1976,3
13553,32,college/grad student,M,pulp+fiction+1994,2
13553,32,college/grad student,M,friday+night+lights+2004,3
13553,32,college/grad student,M,born+on+the+fourth+of+july+1989,5
13553,32,college/grad student,M,terms+of+endearment+1983,4
13553,32,college/grad student,M,i+heart+huckabees+2004,3
13553,32,college/grad student,M,the+princess+bride+1987,4
13553,32,college/grad student,M,alien+1992,1
46329,25,executive/managerial,F,the+boys+1962,3
46329,25,executive/managerial,F,some+like+it+hot+1959,3
46329,25,executive/managerial,F,breakfast+at+tiffanys+1961,4
46329,25,executive/managerial,F,run+lola+run+1998,2
46329,25,executive/managerial,F,french+kiss+1995,1
46329,25,executive/managerial,F,the+birds+1963,5
46329,25,executive/managerial,F,this+is+spinal+tap+1984,2
46329,25,executive/managerial,F,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,1
46329,25,executive/managerial,F,the+bourne+identity+2002,2
46329,25,executive/managerial,F,persona+1966,4
46329,25,executive/managerial,F,spring_+summer_+fall_+winter...+and+spring+2003,4
46329,25,executive/managerial,F,ninotchka+1939,4
13569,18,self-employed,M,the+wolf+of+wall+street+2013,3
46363,26,college/grad student,M,contact+1997,3
13636,30,college/grad student,M,sorrow+and+joy+2013,4
13668,27,college/grad student,M,a+millionaire+for+christy+1951,3
13715,22,artist,M,the+space+movie+1980,3
13730,38,artist,M,the+five+obstructions+2003,4
13740,28,executive/managerial,M,kiss+of+the+dragon+2001,3
13740,28,executive/managerial,M,schindlers+list+1993,5
13740,28,executive/managerial,M,american+gangster+2007,3
13740,28,executive/managerial,M,war+2007,3
13740,28,executive/managerial,M,fantasia+1940,4
13740,28,executive/managerial,M,the+lord+of+the+rings+the+return+of+the+king+2003,4
13749,28,executive/managerial,F,the+black+cat+1934,2
46543,32,executive/managerial,M,half+a+loaf+of+kung+fu+1978,5
46600,28,college/grad student,M,my+neighbor+totoro+1988,3
46600,28,college/grad student,M,the+lady+and+the+reaper+2009,3
13835,85,retired,M,reservoir+dogs+1992,5
13835,85,retired,M,light+is+calling+2004,3
46606,13,K-12 student,M,priest+2011,3
13869,32,scientist,M,thelma++louise+1991,4
13869,32,scientist,M,hero+2002,5
13869,32,scientist,M,pulp+fiction+1994,5
13869,32,scientist,M,seven+years+in+tibet+1997,4
13869,32,scientist,M,the+count+of+monte+cristo+2002,4
13869,32,scientist,M,the+shawshank+redemption+1994,5
13869,32,scientist,M,full+metal+jacket+1987,4
13869,32,scientist,M,die+hard+with+a+vengeance+1995,4
13869,32,scientist,M,life+of+brian+1979,5
46671,31,other or not specified,M,lady+and+the+tramp+1955,3
46690,30,programmer,M,performance+1970,4
13936,40,executive/managerial,M,harry+potter+and+the+deathly+hallows+part+1+2010,5
46751,32,sales/marketing,M,secondhand+lions+2003,4
13993,25,executive/managerial,M,inception+2010,5
14165,31,executive/managerial,M,high+risk+1981,4
46946,18,homemaker,M,the+girl+next+door+2004,4
46946,18,homemaker,M,space+jam+1996,2
46946,18,homemaker,M,grease+1978,1
46946,18,homemaker,M,the+patriot+2000,4
14319,32,scientist,F,dolans+cadillac+2009,4
14368,33,college/grad student,M,toy+story+1995,3
47137,31,self-employed,F,big+hero+6+2014,4
47169,34,college/grad student,M,pretty+woman+1990,3
47169,34,college/grad student,M,primal+fear+1996,3
47169,34,college/grad student,M,the+godfather+1972,5
47169,34,college/grad student,M,gun+crazy+1950,3
47211,23,sales/marketing,M,walk+hard+the+dewey+cox+story+2007,4
14483,30,college/grad student,M,outbreak+1995,4
14483,30,college/grad student,M,star+trek+generations+1994,3
14483,30,college/grad student,M,the+net+1995,4
14483,30,college/grad student,M,the+silence+of+the+lambs+1991,5
14483,30,college/grad student,M,cliffhanger+1993,3
14483,30,college/grad student,M,the+case+of+the+curious+bride+1935,3
14483,30,college/grad student,M,jurassic+park+1993,4
14483,30,college/grad student,M,dumb+and+dumber+1994,3
14522,29,other or not specified,M,survive+style+5+2004,4
47297,20,scientist,M,cinderella+1950,4
47315,33,academic/educator,M,the+secret+in+their+eyes+2009,5
14577,21,homemaker,M,aliens+1986,5
14621,21,homemaker,F,im+not+there.+2007,4
14621,21,homemaker,F,the+hobbit+the+desolation+of+smaug+2013,4
14652,31,college/grad student,M,drinking+buddies+2013,4
47433,27,college/grad student,M,wild+animals+1997,3
47435,34,college/grad student,F,battle+royale+2000,4
47438,26,college/grad student,M,little+secrets+2001,2
47481,30,other or not specified,M,happy+birthday+to+a+beautiful+woman+2012,4
14729,30,sales/marketing,M,antz+1998,3
14729,30,sales/marketing,M,the+breakfast+club+1985,4
14729,30,sales/marketing,M,the+diving+bell+and+the+butterfly+2007,5
14729,30,sales/marketing,M,crimes+and+misdemeanors+1989,4
14729,30,sales/marketing,M,rushmore+1998,4
14729,30,sales/marketing,M,american+beauty+1999,4
14729,30,sales/marketing,M,eternal+sunshine+of+the+spotless+mind+2004,5
14729,30,sales/marketing,M,his+girl+friday+1940,4
14736,26,academic/educator,M,die+hard+1988,2
47527,25,homemaker,M,pulp+fiction+1994,5
47538,28,executive/managerial,M,princess+mononoke+1997,4
47538,28,executive/managerial,M,tarzan+1999,4
47562,22,sales/marketing,M,oss+117+cairo_+nest+of+spies+2006,3
47588,30,college/grad student,M,scarface+1983,4
47713,33,executive/managerial,M,starman+1984,4
47734,24,programmer,M,total+recall+1990,5
47734,24,programmer,M,blade+1998,4
47734,24,programmer,M,the+terminator+1984,4
47734,24,programmer,M,unbreakable+2000,2
47734,24,programmer,M,mad+max+1979,5
47734,24,programmer,M,mad+max+2+the+road+warrior+1981,5
47734,24,programmer,M,the+abyss+1989,3
47742,32,executive/managerial,M,ace+ventura+pet+detective+1994,5
47742,32,executive/managerial,M,the+shawshank+redemption+1994,5
47742,32,executive/managerial,M,clear+and+present+danger+1994,5
14988,30,college/grad student,M,death+on+the+nile+1978,3
15034,28,executive/managerial,M,the+hunt+for+red+october+1990,4
15034,28,executive/managerial,M,escape+from+new+york+1981,3
15034,28,executive/managerial,M,charlies+angels+2000,1
15034,28,executive/managerial,M,fatal+attraction+1987,4
15034,28,executive/managerial,M,the+governess+1998,4
15034,28,executive/managerial,M,cape+fear+1991,3
15034,28,executive/managerial,M,rear+window+1954,5
15034,28,executive/managerial,M,a+bugs+life+1998,5
15034,28,executive/managerial,M,vertigo+1958,5
15175,33,K-12 student,M,eternal+sunshine+of+the+spotless+mind+2004,5
15175,33,K-12 student,M,the+punisher+2004,4
15175,33,K-12 student,M,the+fountain+2006,3
47958,30,college/grad student,M,the+hunchback+of+notre+dame+1996,1
15194,31,sales/marketing,M,hukkle+2002,4
48067,33,college/grad student,F,exposed+1983,3
48085,18,K-12 student,M,melvin+goes+to+dinner+2003,3
48157,34,sales/marketing,F,bad+boys+1995,3
48157,34,sales/marketing,F,american+beauty+1999,4
48157,34,sales/marketing,F,mrs.+doubtfire+1993,2
48157,34,sales/marketing,F,a+time+to+kill+1996,4
48157,34,sales/marketing,F,the+terminator+1984,3
48157,34,sales/marketing,F,hero+2002,4
48157,34,sales/marketing,F,runaway+jury+2003,3
48157,34,sales/marketing,F,the+thin+red+line+1998,4
48157,34,sales/marketing,F,mulholland+drive+2001,4
48157,34,sales/marketing,F,the+devils+advocate+1997,5
15413,39,other or not specified,M,it+happened+one+night+1934,5
15413,39,other or not specified,M,dinner+at+eight+1933,4
15413,39,other or not specified,M,bullitt+1968,2
15413,39,other or not specified,M,the+cabinet+of+dr.+caligari+1920,4
48302,27,executive/managerial,M,carlitos+way+1993,4
48302,27,executive/managerial,M,addams+family+values+1993,3
48302,27,executive/managerial,M,only+you+1994,3
48302,27,executive/managerial,M,the+remains+of+the+day+1993,5
48302,27,executive/managerial,M,se7en+1995,4
48302,27,executive/managerial,M,species+1995,3
15593,18,scientist,M,the+pit+and+the+pendulum+1961,4
15628,25,college/grad student,M,ronin+1998,4
15628,25,college/grad student,M,the+manchurian+candidate+1962,4
15628,25,college/grad student,M,schindlers+list+1993,5
15628,25,college/grad student,M,the+long+kiss+goodnight+1996,2
15628,25,college/grad student,M,a+simple+plan+1998,4
15628,25,college/grad student,M,reality+bites+1994,4
15628,25,college/grad student,M,independence+day+1996,3
15628,25,college/grad student,M,the+fugitive+1993,4
15628,25,college/grad student,M,the+sixth+sense+1999,4
15628,25,college/grad student,M,theres+something+about+mary+1998,4
48397,28,scientist,M,dumbo+1941,4
15710,33,K-12 student,M,interstellar+2014,4
15720,44,executive/managerial,M,christine+1983,3
48494,26,self-employed,M,its+kind+of+a+funny+story+2010,3
15736,26,executive/managerial,F,2012+time+for+change+2010,4
15739,30,college/grad student,M,the+circus+tent+1978,3
15744,25,other or not specified,F,may+in+the+summer+2013,4
48530,22,college/grad student,M,the+universe+of+keith+haring+2009,4
15812,31,artist,M,the+omega+man+1971,4
15812,31,artist,M,crocodile+dundee+1986,3
15812,31,artist,M,lock_+stock+and+two+smoking+barrels+1998,4
15812,31,artist,M,taxi+driver+1976,4
15812,31,artist,M,bruce+almighty+2003,2
15812,31,artist,M,constantine+2005,4
15812,31,artist,M,some+like+it+hot+1959,5
15812,31,artist,M,bill++teds+bogus+journey+1991,3
15812,31,artist,M,zardoz+1974,3
15812,31,artist,M,pretty+woman+1990,3
15812,31,artist,M,shes+the+one+1996,4
15812,31,artist,M,schindlers+list+1993,4
15812,31,artist,M,johnny+mnemonic+1995,4
15812,31,artist,M,the+lord+of+the+rings+the+return+of+the+king+2003,4
15812,31,artist,M,the+net+1995,4
15812,31,artist,M,apocalypse+now+1979,5
15812,31,artist,M,amadeus+1984,4
15812,31,artist,M,resident+evil+2002,2
15819,29,college/grad student,M,the+craft+1996,2
48602,32,scientist,M,the+cat+returns+2002,4
48602,32,scientist,M,fun+on+a+weekend+1947,3
48608,29,executive/managerial,M,1941+1979,3
48670,24,sales/marketing,M,a+time+to+kill+1996,3
48670,24,sales/marketing,M,rumble+in+the+bronx+1995,4
48670,24,sales/marketing,M,i+love+you_+man+2009,4
48670,24,sales/marketing,M,sleepless+in+seattle+1993,3
48670,24,sales/marketing,M,the+godfather+1972,4
48670,24,sales/marketing,M,million+dollar+baby+2004,4
15929,31,self-employed,M,harry+potter+and+the+order+of+the+phoenix+2007,4
15973,27,college/grad student,M,temple+grandin+2010,3
16029,18,college/grad student,M,my+fake+fiance+2009,3
16045,32,executive/managerial,M,where+the+road+meets+the+sun+2011,3
48816,21,homemaker,M,black+orpheus+1959,4
48816,21,homemaker,M,the+imitation+game+2014,5
48842,24,scientist,M,bamboozled+2000,3
48849,33,sales/marketing,M,summer+interlude+1951,4
16127,30,sales/marketing,M,miracle+on+34th+street+1994,2
48902,27,K-12 student,M,scarface+1983,3
16150,34,executive/managerial,M,the+fugitive+1993,4
16150,34,executive/managerial,M,true+lies+1994,3
16150,34,executive/managerial,M,pulp+fiction+1994,4
16150,34,executive/managerial,M,three+colors+red+1994,3
48939,22,scientist,M,jade+1995,5
48939,22,scientist,M,showgirls+1995,4
48939,22,scientist,M,shameless+2010,4
48953,26,academic/educator,F,two+little+boys+2012,4
16203,26,artist,M,killer+condom+1996,4
16231,26,artist,M,la+sierra+2005,4
16240,28,college/grad student,M,the+matrix+1999,5
16240,28,college/grad student,M,last+action+hero+1993,4
16240,28,college/grad student,M,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
16240,28,college/grad student,M,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
16240,28,college/grad student,M,blade+runner+1982,4
16240,28,college/grad student,M,the+lord+of+the+rings+the+two+towers+2002,5
16240,28,college/grad student,M,sneakers+1992,4
16240,28,college/grad student,M,braveheart+1995,5
49040,30,homemaker,M,even+the+rain+2010,4
49042,28,self-employed,M,vidal+sassoon+the+movie+2010,3
49049,28,college/grad student,M,field+of+dreams+1989,3
49049,28,college/grad student,M,good+will+hunting+1997,5
49049,28,college/grad student,M,beverly+hills+cop+1984,5
49049,28,college/grad student,M,batman+returns+1992,3
49049,28,college/grad student,M,edtv+1999,3
49049,28,college/grad student,M,howard+the+duck+1986,4
49108,27,college/grad student,M,harry+potter+and+the+prisoner+of+azkaban+2004,4
16357,29,scientist,M,national+security+2003,3
16504,27,scientist,M,the+phantom+carriage+1921,4
49286,29,college/grad student,M,28+weeks+later+2007,1
49286,29,college/grad student,M,amlie+2001,3
49286,29,college/grad student,M,the+lives+of+others+2006,4
49286,29,college/grad student,M,the+odd+couple+1968,3
49286,29,college/grad student,M,lone+wolf+and+cub+sword+of+vengeance+1972,4
49286,29,college/grad student,M,the+empire+strikes+back+1980,4
49286,29,college/grad student,M,aliens+1986,2
16562,29,homemaker,M,toy+story+1995,5
16572,30,executive/managerial,M,faceoff+1997,4
16572,30,executive/managerial,M,patriot+games+1992,5
16572,30,executive/managerial,M,ronin+1998,4
16572,30,executive/managerial,M,the+godfather+part+iii+1990,5
16572,30,executive/managerial,M,u.s.+marshals+1998,4
16617,22,scientist,M,a+night+to+remember+1958,4
49402,27,homemaker,F,four+weddings+and+a+funeral+1994,5
49402,27,homemaker,F,goldeneye+1995,4
49402,27,homemaker,F,the+rocketeer+1991,5
49402,27,homemaker,F,titanic+1997,5
49402,27,homemaker,F,days+of+thunder+1990,4
49402,27,homemaker,F,up+close++personal+1996,3
16753,25,sales/marketing,M,endless+love+2014,3
49527,29,college/grad student,M,dragon+ball+z+broly+-+second+coming+1994,4
16789,31,college/grad student,M,little+women+1994,2
16789,31,college/grad student,M,planet+of+the+apes+2001,3
16789,31,college/grad student,M,102+dalmatians+2000,2
16789,31,college/grad student,M,500+days+of+summer+2009,4
16789,31,college/grad student,M,the+hunchback+of+notre+dame+1996,2
16789,31,college/grad student,M,the+jungle+book+1994,3
16789,31,college/grad student,M,romeo++juliet+1996,5
16789,31,college/grad student,M,101+dalmatians+1996,3
16789,31,college/grad student,M,the+karate+kid+1984,3
16797,21,K-12 student,M,e.t.+the+extra-terrestrial+1982,3
16797,21,K-12 student,M,shrek+2001,5
16797,21,K-12 student,M,ghostbusters+1984,5
16985,37,executive/managerial,M,the+remains+of+the+day+1993,4
16985,37,executive/managerial,M,terminator+2+judgment+day+1991,3
16985,37,executive/managerial,M,the+silence+of+the+lambs+1991,4
16985,37,executive/managerial,M,stargate+1994,3
16985,37,executive/managerial,M,star+trek+generations+1994,3
16985,37,executive/managerial,M,schindlers+list+1993,5
16985,37,executive/managerial,M,the+piano+1993,4
49763,31,executive/managerial,M,the+lord+of+the+rings+the+two+towers+2002,3
17002,30,college/grad student,M,the+amazing+spider-man+2012,3
49799,27,college/grad student,M,dazed+and+confused+1993,4
49799,27,college/grad student,M,the+great+debaters+2007,5
49799,27,college/grad student,M,juno+2007,5
49799,27,college/grad student,M,green+street+hooligans+2005,4
49799,27,college/grad student,M,the+fugitive+1993,3
49799,27,college/grad student,M,the+basketball+diaries+1995,4
49799,27,college/grad student,M,about+a+boy+2002,3
49799,27,college/grad student,M,lucky+number+slevin+2006,4
49799,27,college/grad student,M,gone+baby+gone+2007,4
49799,27,college/grad student,M,american+gangster+2007,4
17037,25,executive/managerial,F,close+encounters+of+the+third+kind+1977,4
17081,29,scientist,F,when+harry+met+sally...+1989,4
17081,29,scientist,F,back+to+the+future+1985,4
17081,29,scientist,F,ghost+1990,4
49898,26,homemaker,F,whos+afraid+of+virginia+woolf+1966,4
49898,26,homemaker,F,airport+1970,5
49898,26,homemaker,F,song+of+the+south+1946,3
49898,26,homemaker,F,young+frankenstein+1974,4
49898,26,homemaker,F,the+firm+1993,3
49898,26,homemaker,F,blue+velvet+1986,1
49898,26,homemaker,F,das+boot+1981,5
49898,26,homemaker,F,roger++me+1989,2
17190,18,sales/marketing,M,my+neighbor+totoro+1988,5
17266,26,college/grad student,F,thursday+1998,3
17306,30,executive/managerial,M,laugh_+clown_+laugh+1928,5
50075,25,college/grad student,M,hippocrates+2014,3
50083,33,scientist,M,agenzia+riccardo+finzi...+praticamente+detective+1979,3
17330,30,college/grad student,M,james+and+the+giant+peach+1996,3
17330,30,college/grad student,M,moonstruck+1987,5
17330,30,college/grad student,M,a+time+to+kill+1996,5
17330,30,college/grad student,M,g.i.+jane+1997,4
17367,21,K-12 student,M,daydream+nation+2010,3
50163,29,college/grad student,F,etoiles+dancers+of+the+paris+opera+ballet+2001,3
50176,26,college/grad student,M,star+wars+1977,3
50176,26,college/grad student,M,chicken+run+2000,3
50178,30,scientist,M,cry_+the+beloved+country+1952,4
17415,25,executive/managerial,M,cottage+country+2013,2
17415,25,executive/managerial,M,black+fury+1935,4
17415,25,executive/managerial,M,vampires+1998,4
17415,25,executive/managerial,M,antz+1998,2
17415,25,executive/managerial,M,taxi+driver+1976,4
17415,25,executive/managerial,M,cujo+1983,2
17415,25,executive/managerial,M,the+shawshank+redemption+1994,5
17415,25,executive/managerial,M,national+theatre+live+frankenstein+2011,3
50191,33,college/grad student,M,scenes+from+a+mall+1991,3
17425,27,academic/educator,M,indiana+jones+and+the+temple+of+doom+1984,4
17506,32,executive/managerial,M,the+magdalene+sisters+2002,5
17534,29,executive/managerial,M,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
17534,29,executive/managerial,M,28+days+later+2002,5
17534,29,executive/managerial,M,the+green+mile+1999,5
17534,29,executive/managerial,M,the+blair+witch+project+1999,4
17534,29,executive/managerial,M,stigmata+1999,5
17534,29,executive/managerial,M,the+sixth+sense+1999,5
17534,29,executive/managerial,M,the+fugitive+1993,3
17534,29,executive/managerial,M,pitch+black+2000,4
17543,33,self-employed,M,down+and+out+in+beverly+hills+1986,3
50337,31,scientist,M,la+haine+1995,5
17655,33,executive/managerial,M,the+strawberry+blonde+1941,4
50437,29,executive/managerial,M,a+patch+of+blue+1965,4
50437,29,executive/managerial,M,return+of+the+jedi+1983,3
50437,29,executive/managerial,M,shes+the+one+1996,4
50437,29,executive/managerial,M,celebrity+1998,5
50437,29,executive/managerial,M,east+is+east+1999,4
50454,21,K-12 student,F,stay+alive+2006,4
50545,32,sales/marketing,M,the+green+mile+1999,4
50554,30,executive/managerial,M,two+bits+1995,3
50554,30,executive/managerial,M,vertigo+1958,5
50554,30,executive/managerial,M,doctor+zhivago+1965,5
50554,30,executive/managerial,M,my+man+godfrey+1936,5
50554,30,executive/managerial,M,pleasantville+1998,3
50554,30,executive/managerial,M,the+gay+divorcee+1934,5
17894,30,other or not specified,M,enough+said+2013,5
50669,25,sales/marketing,M,dark+city+1998,4
50669,25,sales/marketing,M,clerks+1994,4
50669,25,sales/marketing,M,van+helsing+2004,1
50669,25,sales/marketing,M,the+devils+advocate+1997,1
50669,25,sales/marketing,M,the+godfather+part+ii+1974,5
50669,25,sales/marketing,M,pulp+fiction+1994,5
50669,25,sales/marketing,M,a+fish+called+wanda+1988,4
50687,29,homemaker,M,wake+up_+ron+burgundy+the+lost+movie+2004,3
50706,34,self-employed,M,monty+python+and+the+holy+grail+1975,4
50706,34,self-employed,M,interstellar+2014,5
50709,26,executive/managerial,M,jay+and+silent+bobs+super+groovy+cartoon+movie+2013,3
50709,26,executive/managerial,M,dead+poets+society+1989,4
50709,26,executive/managerial,M,the+sword+in+the+stone+1963,3
17943,28,executive/managerial,F,harry+potter+and+the+chamber+of+secrets+2002,3
17943,28,executive/managerial,F,finding+nemo+2003,4
50748,29,executive/managerial,M,romantics+anonymous+2010,4
18012,32,executive/managerial,M,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
18050,25,scientist,M,life+of+brian+1979,5
18050,25,scientist,M,the+apartment+1960,5
18050,25,scientist,M,king+kong+1933,4
18050,25,scientist,M,the+full+monty+1997,4
18050,25,scientist,M,all+quiet+on+the+western+front+1930,2
18050,25,scientist,M,titanic+1997,4
18050,25,scientist,M,ferris+buellers+day+off+1986,5
18050,25,scientist,M,moonraker+1979,3
50823,22,sales/marketing,M,the+firemens+ball+1967,4
18097,28,academic/educator,M,beautiful+thing+1996,4
50909,25,self-employed,M,the+return+of+the+pink+panther+1975,4
50909,25,self-employed,M,e.t.+the+extra-terrestrial+1982,2
50909,25,self-employed,M,indiana+jones+and+the+last+crusade+1989,3
50909,25,self-employed,M,kolya+1996,4
50909,25,self-employed,M,a+fish+called+wanda+1988,4
50909,25,self-employed,M,the+three+musketeers+1993,2
50909,25,self-employed,M,the+sword+in+the+stone+1963,4
50944,27,self-employed,M,i_+robot+2004,3
18351,78,academic/educator,M,i_+robot+2004,4
18360,30,programmer,M,alien+1992,4
18360,30,programmer,M,the+perfect+storm+2000,4
18360,30,programmer,M,star+wars+episode+ii+-+attack+of+the+clones+2002,4
18360,30,programmer,M,equilibrium+2002,4
18360,30,programmer,M,requiem+for+a+dream+2000,4
18360,30,programmer,M,return+of+the+jedi+1983,4
18360,30,programmer,M,forrest+gump+1994,4
18360,30,programmer,M,american+history+x+1998,5
18360,30,programmer,M,the+butterfly+effect+2004,5
18360,30,programmer,M,the+game+1997,4
18381,26,homemaker,M,resident+evil+degeneration+2008,3
51234,33,academic/educator,M,tortilla+soup+2001,4
51234,33,academic/educator,M,shakespeare+in+love+1998,5
51234,33,academic/educator,M,jungle+2+jungle+1997,2
51234,33,academic/educator,M,superman+iii+1983,2
51234,33,academic/educator,M,return+of+the+jedi+1983,5
51234,33,academic/educator,M,the+man+who+knew+too+much+1934,4
51234,33,academic/educator,M,friendly+persuasion+1956,4
51234,33,academic/educator,M,from+here+to+eternity+1953,3
51234,33,academic/educator,M,green+card+1990,3
51234,33,academic/educator,M,moonstruck+1987,5
51234,33,academic/educator,M,star+trek+v+the+final+frontier+1989,4
51234,33,academic/educator,M,the+empire+strikes+back+1980,4
51234,33,academic/educator,M,harry+potter+and+the+philosophers+stone+2001,4
51234,33,academic/educator,M,the+hunt+for+red+october+1990,5
51234,33,academic/educator,M,interstellar+2014,4
51234,33,academic/educator,M,the+day+the+earth+stood+still+1951,4
51234,33,academic/educator,M,bridget+joness+diary+2001,5
51234,33,academic/educator,M,star+trek+iv+the+voyage+home+1986,4
51234,33,academic/educator,M,coneheads+1993,5
51246,26,executive/managerial,M,sherlock+holmes+and+the+voice+of+terror+1942,4
51249,29,sales/marketing,M,the+gods+must+be+crazy+1980,4
51261,30,scientist,M,starship+troopers+1997,4
51261,30,scientist,M,the+fly+1986,4
51261,30,scientist,M,jurassic+park+iii+2001,3
51261,30,scientist,M,unbreakable+2000,5
51261,30,scientist,M,alien+resurrection+1997,4
18503,31,self-employed,M,reality+2014,3
18652,31,executive/managerial,M,man+on+fire+2004,5
18652,31,executive/managerial,M,kill+bill+vol.+1+2003,5
18652,31,executive/managerial,M,lock_+stock+and+two+smoking+barrels+1998,5
18652,31,executive/managerial,M,the+perfect+storm+2000,1
18653,26,executive/managerial,M,harry+potter+and+the+prisoner+of+azkaban+2004,3
18674,19,executive/managerial,M,guardians+of+the+galaxy+2014,4
18674,19,executive/managerial,M,man+on+fire+2004,4
18674,19,executive/managerial,M,shrek+2001,4
18674,19,executive/managerial,M,the+empire+strikes+back+1980,4
18674,19,executive/managerial,M,up+2009,4
18674,19,executive/managerial,M,the+girl+with+the+dragon+tattoo+2011,4
51453,28,sales/marketing,M,the+borderlands+2013,3
51486,28,scientist,M,recollections+of+the+yellow+house+1989,3
51499,26,sales/marketing,M,the+broadway+melody+1929,3
51510,29,self-employed,M,gattaca+1997,4
51526,32,sales/marketing,M,sons+of+perdition+2010,4
51577,34,college/grad student,M,best+boy+1979,3
18845,41,retired,M,poliwood+2009,4
18845,41,retired,M,saw+vi+2009,2
18851,22,sales/marketing,M,the+lonely+passion+of+judith+hearne+1987,5
51698,87,artist,M,hairspray+2007,5
18936,18,scientist,M,ghostbusters+1984,5
18994,43,executive/managerial,M,syndromes+and+a+century+2006,4
51811,27,scientist,M,tora-sans+love+call+1971,3
51811,27,scientist,M,big+hero+6+2014,4
19104,20,sales/marketing,M,the+good_+the+bad+and+the+ugly+1966,4
51875,14,K-12 student,M,neverwhere+1996,4
51877,25,technician/engineer,M,from+dusk+till+dawn+1996,4
51909,31,artist,M,coraline+2009,3
19160,18,homemaker,F,hellboy+ii+the+golden+army+2008,3
19218,46,executive/managerial,M,variety+lights+1950,4
19229,27,other or not specified,F,the+wonderful_+horrible+life+of+leni+riefenstahl+1993,3
52003,28,academic/educator,F,the+great+waltz+1938,5
19236,26,college/grad student,F,punishment+park+1971,4
19236,26,college/grad student,F,all+is+lost+2013,4
52012,31,executive/managerial,M,pulp+fiction+1994,3
19259,27,other or not specified,F,beavis+and+butt-head+do+america+1996,3
19259,27,other or not specified,F,friday+the+13th+part+2+1981,5
19259,27,other or not specified,F,friday+the+13th+part+viii+jason+takes+manhattan+1989,5
19259,27,other or not specified,F,heartbreakers+2001,5
19259,27,other or not specified,F,vanilla+sky+2001,3
19259,27,other or not specified,F,tommy+boy+1995,4
19323,29,scientist,M,young+guns+1988,3
19323,29,scientist,M,braveheart+1995,5
19323,29,scientist,M,the+sixth+sense+1999,5
19323,29,scientist,M,good+will+hunting+1997,4
19323,29,scientist,M,dances+with+wolves+1990,4
19323,29,scientist,M,kill+bill+vol.+1+2003,5
19323,29,scientist,M,jurassic+park+1993,3
19323,29,scientist,M,people+in+places+2013,3
52184,26,college/grad student,M,the+hobbit+the+battle+of+the+five+armies+2014,5
52184,26,college/grad student,M,the+shawshank+redemption+1994,5
52184,26,college/grad student,M,the+lion+king+1994,5
52184,26,college/grad student,M,scent+of+a+woman+1992,4
52184,26,college/grad student,M,days+of+thunder+1990,3
52184,26,college/grad student,M,good+will+hunting+1997,5
52184,26,college/grad student,M,last+action+hero+1993,3
52184,26,college/grad student,M,shrek+2001,5
52184,26,college/grad student,M,guardians+of+the+galaxy+2014,5
52184,26,college/grad student,M,savage+messiah+1972,3
52184,26,college/grad student,M,titanic+1997,4
52184,26,college/grad student,M,highlander+the+final+dimension+1994,5
52184,26,college/grad student,M,blood+diamond+2006,5
52184,26,college/grad student,M,the+bourne+ultimatum+2007,5
52184,26,college/grad student,M,speed+1994,5
52209,28,executive/managerial,M,broadway+melody+of+1940+1940,4
19446,29,college/grad student,M,help+im+a+fish+2000,3
19446,29,college/grad student,M,the+polar+bear+king+1991,3
