user_time,user_id,movie_id,movie_title,year,rating
2024-10-14T16:15:48,435053,blue+crush+2002,blue crush,2002,2
2024-10-14T16:15:49,373934,back+to+bataan+1945,back to bataan,1945,3
2024-10-14T16:15:50,340419,indiana+jones+and+the+last+crusade+1989,indiana jones and the last crusade,1989,4
2024-10-14T16:15:51,519021,children+of+the+corn+genesis+2011,children of the corn genesis,2011,3
2024-10-14T16:15:51,232561,the+glass+web+1953,the glass web,1953,4
2024-10-14T16:15:51,357489,harry+potter+and+the+chamber+of+secrets+2002,harry potter and the chamber of secrets,2002,4
2024-10-14T16:15:51,357591,monsters_+inc.+2001,monsters_ inc.,2001,5
2024-10-14T16:15:53,185994,mulan+1998,mulan,1998,3
2024-10-14T16:15:53,340221,knockin+on+heavens+door+1997,knockin on heavens door,1997,3
2024-10-14T16:15:54,172092,battle+cry+1955,battle cry,1955,2
2024-10-14T16:15:54,337839,the+interrupters+2011,the interrupters,2011,3
2024-10-14T16:15:55,251830,slither+2006,slither,2006,3
2024-10-14T16:15:56,167145,lego+dc+comics+super+heroes+justice+league+vs.+bizarro+league+2015,lego dc comics super heroes justice league vs. bizarro league,2015,3
2024-10-14T16:15:57,291757,a+mighty+wind+2003,a mighty wind,2003,4
2024-10-14T16:15:58,111374,the+x+files+1998,the x files,1998,4
2024-10-14T16:15:58,1474,laugh_+clown_+laugh+1928,laugh_ clown_ laugh,1928,5
2024-10-14T16:15:59,94576,whisper+of+the+heart+1995,whisper of the heart,1995,4
2024-10-14T16:15:59,148731,the+boy+in+the+striped+pyjamas+2008,the boy in the striped pyjamas,2008,3
2024-10-14T16:16:03,149906,the+world+of+apu+1959,the world of apu,1959,4
2024-10-14T16:16:04,131664,e.t.+the+extra-terrestrial+1982,e.t. the extra-terrestrial,1982,4
2024-10-14T16:16:05,518219,in+the+shadow+of+the+moon+2007,in the shadow of the moon,2007,3
2024-10-14T16:16:06,380938,astrix+and+oblix+god+save+britannia+2012,astrix and oblix god save britannia,2012,4
2024-10-14T16:16:06,253026,charlie+chan+at+treasure+island+1939,charlie chan at treasure island,1939,4
2024-10-14T16:16:07,244737,map+of+the+sounds+of+tokyo+2009,map of the sounds of tokyo,2009,4
2024-10-14T16:16:07,443547,the+diving+bell+and+the+butterfly+2007,the diving bell and the butterfly,2007,5
2024-10-14T16:16:07,341813,marwencol+2010,marwencol,2010,4
2024-10-14T16:16:08,97187,fightville+2011,fightville,2011,5
2024-10-14T16:16:09,455136,castle+in+the+sky+1986,castle in the sky,1986,4
2024-10-14T16:16:10,77541,stanley+kubrick+a+life+in+pictures+2001,stanley kubrick a life in pictures,2001,3
2024-10-14T16:16:10,460763,torment+1944,torment,1944,4
2024-10-14T16:16:10,227236,gideons+army+2013,gideons army,2013,4
2024-10-14T16:16:11,92939,boudu+saved+from+drowning+1932,boudu saved from drowning,1932,4
2024-10-14T16:16:11,63215,a+self-made+hero+1996,a self-made hero,1996,4
2024-10-14T16:16:12,280321,harry+potter+and+the+deathly+hallows+part+2+2011,harry potter and the deathly hallows part 2,2011,3
2024-10-14T16:16:13,319971,die+nibelungen+siegfried+1924,die nibelungen siegfried,1924,4
2024-10-14T16:16:14,353171,ice+cream+man+1995,ice cream man,1995,4
2024-10-14T16:16:14,147870,the+emperors+naked+army+marches+on+1987,the emperors naked army marches on,1987,3
2024-10-14T16:16:15,227718,shelter+2007,shelter,2007,3
2024-10-14T16:16:15,34577,sandra+1965,sandra,1965,5
2024-10-14T16:16:15,34618,ulysses+1954,ulysses,1954,3
2024-10-14T16:16:17,254008,seven+samurai+1954,seven samurai,1954,5
2024-10-14T16:16:18,292923,despicable+me+2+2013,despicable me 2,2013,4
2024-10-14T16:16:20,108383,the+aristocats+1970,the aristocats,1970,5
2024-10-14T16:16:20,156627,the+glass+house+1972,the glass house,1972,4
2024-10-14T16:16:20,391300,15+minutes+2001,15 minutes,2001,3
2024-10-14T16:16:21,74795,angel+in+my+pocket+1969,angel in my pocket,1969,3
2024-10-14T16:16:21,346646,no+way+home+1996,no way home,1996,2
2024-10-14T16:16:23,410251,bill+cunningham+new+york+2010,bill cunningham new york,2010,3
2024-10-14T16:16:23,326566,les+dames+du+bois+de+boulogne+1945,les dames du bois de boulogne,1945,3
2024-10-14T16:16:25,76731,geek+charming+2011,geek charming,2011,2
2024-10-14T16:16:25,63187,the+woman+in+green+1945,the woman in green,1945,4
2024-10-14T16:16:26,355915,men+in+the+city+2+2011,men in the city 2,2011,3
2024-10-14T16:16:26,331770,latalante+1934,latalante,1934,4
2024-10-14T16:16:29,40694,millers+crossing+1990,millers crossing,1990,4
2024-10-14T16:16:30,262889,the+hunchback+of+notre+dame+1996,the hunchback of notre dame,1996,3
2024-10-14T16:16:30,386369,the+pornographer+2001,the pornographer,2001,4
2024-10-14T16:16:31,332881,ice+age+dawn+of+the+dinosaurs+2009,ice age dawn of the dinosaurs,2009,5
2024-10-14T16:16:33,307582,se7en+1995,se7en,1995,5
2024-10-14T16:16:33,510738,crooks+in+clover+1963,crooks in clover,1963,4
2024-10-14T16:16:35,247992,sandakan+no.+8+1974,sandakan no. 8,1974,4
2024-10-14T16:16:35,265488,hairspray+2007,hairspray,2007,4
2024-10-14T16:16:36,306378,paris+is+burning+1990,paris is burning,1990,5
2024-10-14T16:16:36,173794,saving+private+ryan+1998,saving private ryan,1998,4
2024-10-14T16:16:36,21554,hidden+agenda+1990,hidden agenda,1990,5
2024-10-14T16:16:36,345829,a+yank+in+the+r.a.f.+1941,a yank in the r.a.f.,1941,4
2024-10-14T16:16:37,78271,humoresque+1946,humoresque,1946,4
2024-10-14T16:16:38,201979,the+incredible+hulk+2008,the incredible hulk,2008,4
2024-10-14T16:16:38,518729,men+in+hope+2011,men in hope,2011,5
2024-10-14T16:16:38,272832,the+amazing+spider-man+2012,the amazing spider-man,2012,4
2024-10-14T16:16:39,506383,to+kill+a+mockingbird+1962,to kill a mockingbird,1962,4
2024-10-14T16:16:39,185488,leon+the+professional+1994,leon the professional,1994,3
2024-10-14T16:16:40,424583,killer+legends+2014,killer legends,2014,3
2024-10-14T16:16:40,94966,the+assassination+of+jesse+james+by+the+coward+robert+ford+2007,the assassination of jesse james by the coward robert ford,2007,5
2024-10-14T16:16:41,496406,tucker+and+dale+vs+evil+2010,tucker and dale vs evil,2010,3
2024-10-14T16:16:41,114424,orders+signed+in+white+1974,orders signed in white,1974,4
2024-10-14T16:16:42,451726,another+me+2013,another me,2013,3
2024-10-14T16:16:43,499554,highlander+the+search+for+vengeance+2007,highlander the search for vengeance,2007,4
2024-10-14T16:16:44,253912,spirited+away+2001,spirited away,2001,5
2024-10-14T16:16:44,231885,love+affair_+or+the+case+of+the+missing+switchboard+operator+1967,love affair_ or the case of the missing switchboard operator,1967,2
2024-10-14T16:16:45,350172,ponyo+2008,ponyo,2008,4
2024-10-14T16:16:46,321489,the+amazing+spider-man+2012,the amazing spider-man,2012,4
2024-10-14T16:16:47,324056,escape+to+victory+1981,escape to victory,1981,4
2024-10-14T16:16:47,289888,keoma+1976,keoma,1976,4
2024-10-14T16:16:48,396966,the+amazing+spider-man+2012,the amazing spider-man,2012,3
2024-10-14T16:16:48,446826,the+power+of+one+1992,the power of one,1992,4
2024-10-14T16:16:51,382759,treasure+island+1990,treasure island,1990,4
2024-10-14T16:16:53,11930,priceless+2006,priceless,2006,4
2024-10-14T16:16:55,281576,let+the+right+one+in+2008,let the right one in,2008,4
2024-10-14T16:16:55,403390,aliens+of+the+deep+2005,aliens of the deep,2005,2
2024-10-14T16:16:58,81679,the+avengers+2012,the avengers,2012,4
2024-10-14T16:16:58,460062,lucy+2014,lucy,2014,3
2024-10-14T16:16:59,11764,ice+age+dawn+of+the+dinosaurs+2009,ice age dawn of the dinosaurs,2009,3
2024-10-14T16:17:01,312293,justice+league+war+2014,justice league war,2014,3
2024-10-14T16:17:01,474547,guardians+of+the+galaxy+2014,guardians of the galaxy,2014,4
2024-10-14T16:17:02,23568,the+sitter+2011,the sitter,2011,3
2024-10-14T16:17:03,436041,die+frau+des+frisrs+2008,die frau des frisrs,2008,2
2024-10-14T16:17:03,57717,frankenhooker+1990,frankenhooker,1990,4
2024-10-14T16:17:03,486104,star+wars+episode+iii+-+revenge+of+the+sith+2005,star wars episode iii - revenge of the sith,2005,5
2024-10-14T16:17:03,193913,st.+vincent+2014,st. vincent,2014,4
2024-10-14T16:17:04,269177,in+the+bedroom+2001,in the bedroom,2001,4
2024-10-14T16:17:05,319067,split+second+1953,split second,1953,4
2024-10-14T16:17:09,147288,spirited+away+2001,spirited away,2001,4
2024-10-14T16:17:09,515478,little+miss+sunshine+2006,little miss sunshine,2006,4
2024-10-14T16:17:10,248411,calloused+hands+2013,calloused hands,2013,4
2024-10-14T16:17:10,509409,letter+never+sent+1960,letter never sent,1960,5
2024-10-14T16:17:10,68701,the+three+brothers+1995,the three brothers,1995,5
2024-10-14T16:17:10,478555,my+friend+ivan+lapshin+1984,my friend ivan lapshin,1984,3
2024-10-14T16:17:10,407123,herb++dorothy+2009,herb  dorothy,2009,4
2024-10-14T16:17:11,222841,nostalgia+for+the+light+2010,nostalgia for the light,2010,3
2024-10-14T16:17:11,520142,the+lion+king+1994,the lion king,1994,4
2024-10-14T16:17:12,271601,big+hero+6+2014,big hero 6,2014,4
2024-10-14T16:17:13,120181,shark+tale+2004,shark tale,2004,4
2024-10-14T16:17:13,411842,two+worlds+2007,two worlds,2007,4
2024-10-14T16:17:13,118150,the+court+jester+1955,the court jester,1955,4
2024-10-14T16:17:13,139225,the+sugar+curtain+2005,the sugar curtain,2005,4
2024-10-14T16:17:14,132135,life+partners+2014,life partners,2014,4
2024-10-14T16:17:15,409717,the+flower+of+my+secret+1995,the flower of my secret,1995,4
2024-10-14T16:17:16,381267,willy+wonka++the+chocolate+factory+1971,willy wonka  the chocolate factory,1971,5
2024-10-14T16:17:16,108335,painted+skin+2008,painted skin,2008,3
2024-10-14T16:17:17,331380,ice+age+dawn+of+the+dinosaurs+2009,ice age dawn of the dinosaurs,2009,3
2024-10-14T16:17:18,77978,puzzlehead+2005,puzzlehead,2005,4
2024-10-14T16:17:19,93590,blue+collar+comedy+tour+the+movie+2003,blue collar comedy tour the movie,2003,3
2024-10-14T16:17:20,296651,rosencrantz++guildenstern+are+dead+1991,rosencrantz  guildenstern are dead,1991,4
2024-10-14T16:17:21,303805,veronika+decides+to+die+2009,veronika decides to die,2009,3
2024-10-14T16:17:21,185384,female+prisoner+701+scorpion+1972,female prisoner 701 scorpion,1972,4
2024-10-14T16:17:22,503445,confessions+of+a+superhero+2007,confessions of a superhero,2007,3
2024-10-14T16:17:23,55240,the+pearl+of+death+1944,the pearl of death,1944,4
2024-10-14T16:17:23,96267,oceans+eleven+2001,oceans eleven,2001,4
2024-10-14T16:17:24,268062,the+killing+fields+1984,the killing fields,1984,4
2024-10-14T16:17:25,241445,i+belong+2012,i belong,2012,4
2024-10-14T16:17:26,437193,men+in+black+1997,men in black,1997,4
2024-10-14T16:17:27,254208,the+equalizer+2014,the equalizer,2014,3
2024-10-14T16:17:27,262400,the+dark+knight+2008,the dark knight,2008,5
2024-10-14T16:17:27,171306,dangerous+liaisons+1988,dangerous liaisons,1988,3
2024-10-14T16:17:27,186971,marley+2012,marley,2012,4
2024-10-14T16:17:28,297341,the+thomas+crown+affair+1968,the thomas crown affair,1968,5
2024-10-14T16:17:28,377838,about+elly+2009,about elly,2009,4
2024-10-14T16:17:29,481593,happiness+never+comes+alone+2012,happiness never comes alone,2012,3
2024-10-14T16:17:29,199577,the+country+girl+1954,the country girl,1954,4
2024-10-14T16:17:30,240545,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,4
2024-10-14T16:17:30,496463,ashes+of+time+1994,ashes of time,1994,3
2024-10-14T16:17:34,217305,the+shop+around+the+corner+1940,the shop around the corner,1940,3
2024-10-14T16:17:37,464026,the+great+waldo+pepper+1975,the great waldo pepper,1975,4
2024-10-14T16:17:38,222990,one+step+ahead+of+my+shadow+1933,one step ahead of my shadow,1933,4
2024-10-14T16:17:38,51783,my+neighbor+totoro+1988,my neighbor totoro,1988,4
2024-10-14T16:17:39,416050,a+star+athlete+1937,a star athlete,1937,3
2024-10-14T16:17:40,222443,manderlay+2005,manderlay,2005,4
2024-10-14T16:17:40,299796,stevie+2002,stevie,2002,5
2024-10-14T16:17:41,202953,whisky+galore+1949,whisky galore,1949,4
2024-10-14T16:17:42,438964,the+miracle+woman+1931,the miracle woman,1931,4
2024-10-14T16:17:42,104863,little+children+2006,little children,2006,4
2024-10-14T16:17:42,61532,george+lopez+tall_+dark++chicano+2009,george lopez tall_ dark  chicano,2009,4
2024-10-14T16:17:43,359098,sal_+or+the+120+days+of+sodom+1975,sal_ or the 120 days of sodom,1975,2
2024-10-14T16:17:43,340029,harry+potter+and+the+order+of+the+phoenix+2007,harry potter and the order of the phoenix,2007,5
2024-10-14T16:17:44,399259,ice+age+2002,ice age,2002,3
2024-10-14T16:17:44,460535,harry+potter+and+the+chamber+of+secrets+2002,harry potter and the chamber of secrets,2002,3
2024-10-14T16:17:44,507336,ice+age+2002,ice age,2002,4
2024-10-14T16:17:45,62146,the+zero+theorem+2014,the zero theorem,2014,4
2024-10-14T16:17:45,325611,nina+frisk+2007,nina frisk,2007,3
2024-10-14T16:17:46,236176,brother+bear+2003,brother bear,2003,3
2024-10-14T16:17:48,516013,miracles+1986,miracles,1986,4
2024-10-14T16:17:48,277102,much+ado+about+nothing+1993,much ado about nothing,1993,5
2024-10-14T16:17:48,125989,iron+sky+2012,iron sky,2012,4
2024-10-14T16:17:49,211313,magnum+force+1973,magnum force,1973,4
2024-10-14T16:17:51,233987,focus+2015,focus,2015,4
2024-10-14T16:17:51,197352,the+decline+of+the+american+empire+1986,the decline of the american empire,1986,4
2024-10-14T16:17:52,371453,grosse+pointe+blank+1997,grosse pointe blank,1997,3
2024-10-14T16:17:52,368586,the+marathon+family+1982,the marathon family,1982,3
2024-10-14T16:17:53,165111,the+matrix+1999,the matrix,1999,4
2024-10-14T16:17:54,243491,the+man+behind+the+gun+1953,the man behind the gun,1953,4
2024-10-14T16:17:54,287794,casino+royale+2006,casino royale,2006,3
2024-10-14T16:17:54,388929,an+angel+at+my+table+1990,an angel at my table,1990,5
2024-10-14T16:17:56,157989,a+great+day+in+harlem+1994,a great day in harlem,1994,5
2024-10-14T16:17:56,59250,prime+cut+1972,prime cut,1972,4
2024-10-14T16:17:56,90021,out+of+the+past+1947,out of the past,1947,5
2024-10-14T16:17:56,474320,modern+times+1936,modern times,1936,4
2024-10-14T16:17:58,8834,ratatouille+2007,ratatouille,2007,3
2024-10-14T16:17:58,9970,thor+2011,thor,2011,3
2024-10-14T16:17:58,25452,see+you+in+the+morning+1989,see you in the morning,1989,4
2024-10-14T16:17:59,391873,service+2008,service,2008,3
2024-10-14T16:18,125330,raiders+of+the+lost+ark+1981,raiders of the lost ark,1981,4
2024-10-14T16:18:01,22077,star+wars+episode+ii+-+attack+of+the+clones+2002,star wars episode ii - attack of the clones,2002,3
2024-10-14T16:18:04,278890,bed++breakfast+2010,bed  breakfast,2010,3
2024-10-14T16:18:05,58312,the+dark+knight+2008,the dark knight,2008,4
2024-10-14T16:18:06,193349,the+inbetweeners+2+2014,the inbetweeners 2,2014,3
2024-10-14T16:18:06,488643,2001+a+space+odyssey+1968,2001 a space odyssey,1968,5
2024-10-14T16:18:07,127588,a+tale+of+two+sisters+2003,a tale of two sisters,2003,5
2024-10-14T16:18:07,263899,the+blue+light+1932,the blue light,1932,4
2024-10-14T16:18:08,252351,tex+1982,tex,1982,3
2024-10-14T16:18:09,371422,jauja+2014,jauja,2014,3
2024-10-14T16:18:09,157728,the+virgin+suicides+1999,the virgin suicides,1999,3
2024-10-14T16:18:10,184330,thor+2011,thor,2011,3
2024-10-14T16:18:10,118541,last+chance+harvey+2008,last chance harvey,2008,4
2024-10-14T16:18:10,481855,buffy+the+vampire+slayer+1992,buffy the vampire slayer,1992,4
2024-10-14T16:18:11,108185,the+ladykillers+1955,the ladykillers,1955,4
2024-10-14T16:18:11,285063,who+killed+the+electric+car+2006,who killed the electric car,2006,4
2024-10-14T16:18:12,131514,the+hole+2009,the hole,2009,3
2024-10-14T16:18:13,253723,the+incredibles+2004,the incredibles,2004,4
2024-10-14T16:18:13,312977,harry+potter+and+the+order+of+the+phoenix+2007,harry potter and the order of the phoenix,2007,4
2024-10-14T16:18:14,499416,batman+begins+2005,batman begins,2005,3
2024-10-14T16:18:15,100651,some+mothers+son+1996,some mothers son,1996,3
2024-10-14T16:18:16,263580,black+field+2009,black field,2009,4
2024-10-14T16:18:16,336416,peter+pan+1953,peter pan,1953,4
2024-10-14T16:18:17,18308,the+aristocats+1970,the aristocats,1970,2
2024-10-14T16:18:17,375801,roadracers+1994,roadracers,1994,3
2024-10-14T16:18:18,190741,the+shawshank+redemption+1994,the shawshank redemption,1994,4
2024-10-14T16:18:18,24288,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,4
2024-10-14T16:18:19,115586,sharpays+fabulous+adventure+2011,sharpays fabulous adventure,2011,3
2024-10-14T16:18:19,467919,a+woman+of+affairs+1928,a woman of affairs,1928,4
2024-10-14T16:18:19,338986,the+navigator+1924,the navigator,1924,4
2024-10-14T16:18:20,108143,seven+up+1964,seven up,1964,5
2024-10-14T16:18:20,421447,the+bridge+of+san+luis+rey+2004,the bridge of san luis rey,2004,3
2024-10-14T16:18:22,502373,beau+pere+1981,beau pere,1981,4
2024-10-14T16:18:22,430152,the+quarry+1998,the quarry,1998,4
2024-10-14T16:18:25,313193,aladdin+1992,aladdin,1992,4
2024-10-14T16:18:25,7606,bad+country+2014,bad country,2014,4
2024-10-14T16:18:26,96833,lord+love+a+duck+1966,lord love a duck,1966,4
2024-10-14T16:18:26,329557,bookies+2003,bookies,2003,5
2024-10-14T16:18:28,176232,airplane+1980,airplane,1980,5
2024-10-14T16:18:30,149715,agora+2009,agora,2009,4
2024-10-14T16:18:30,286040,rebels+of+the+neon+god+1993,rebels of the neon god,1993,3
2024-10-14T16:18:30,155420,berlin+36+2009,berlin 36,2009,3
2024-10-14T16:18:31,47437,harry+potter+and+the+deathly+hallows+part+2+2011,harry potter and the deathly hallows part 2,2011,4
2024-10-14T16:18:32,12584,i+want+someone+to+eat+cheese+with+2006,i want someone to eat cheese with,2006,4
2024-10-14T16:18:33,501879,blade+runner+1982,blade runner,1982,4
2024-10-14T16:18:35,338308,the+last+wagon+1956,the last wagon,1956,4
2024-10-14T16:18:37,85858,a+dangerous+place+2012,a dangerous place,2012,3
2024-10-14T16:18:37,433321,your+life+in+65+minutes+2006,your life in 65 minutes,2006,3
2024-10-14T16:18:37,217653,...and+god+created+woman+1956,...and god created woman,1956,4
2024-10-14T16:18:38,99442,entre+nous+1983,entre nous,1983,4
2024-10-14T16:18:38,229239,beauty+and+the+beast+1946,beauty and the beast,1946,4
2024-10-14T16:18:38,324216,whisper+of+the+heart+1995,whisper of the heart,1995,5
2024-10-14T16:18:39,380722,it+follows+2015,it follows,2015,4
2024-10-14T16:18:39,288123,the+avengers+2012,the avengers,2012,4
2024-10-14T16:18:40,345328,to+catch+a+thief+1955,to catch a thief,1955,4
2024-10-14T16:18:40,484788,i+always+wanted+to+be+a+gangster+2008,i always wanted to be a gangster,2008,5
2024-10-14T16:18:42,454460,rosetta+1999,rosetta,1999,3
2024-10-14T16:18:43,208972,pompeii+the+mystery+of+the+people+frozen+in+time+2013,pompeii the mystery of the people frozen in time,2013,3
2024-10-14T16:18:44,35025,toy+story+3+2010,toy story 3,2010,4
2024-10-14T16:18:46,465117,five+fingers+of+death+1972,five fingers of death,1972,3
2024-10-14T16:18:46,420099,sexmission+1984,sexmission,1984,4
2024-10-14T16:18:47,261887,coraline+2009,coraline,2009,4
2024-10-14T16:18:49,521916,the+place+promised+in+our+early+days+2004,the place promised in our early days,2004,4
2024-10-14T16:18:53,310294,evenings+on+a+farm+near+dikanka+1961,evenings on a farm near dikanka,1961,4
2024-10-14T16:18:53,103525,my+life+so+far+1999,my life so far,1999,4
2024-10-14T16:18:54,258674,the+celebration+1998,the celebration,1998,4
2024-10-14T16:18:56,254246,harry+potter+and+the+philosophers+stone+2001,harry potter and the philosophers stone,2001,3
2024-10-14T16:18:56,56367,the+silver+stallion+1993,the silver stallion,1993,4
2024-10-14T16:18:56,290914,the+puffy+chair+2005,the puffy chair,2005,4
2024-10-14T16:18:56,102149,harry+potter+and+the+philosophers+stone+2001,harry potter and the philosophers stone,2001,5
2024-10-14T16:18:57,494679,hairspray+2007,hairspray,2007,4
2024-10-14T16:18:57,106502,fool+for+love+1985,fool for love,1985,4
2024-10-14T16:18:59,31832,the+edge+of+love+2008,the edge of love,2008,3
2024-10-14T16:19,501797,there+will+be+blood+2007,there will be blood,2007,5
2024-10-14T16:19,137078,in+the+heat+of+the+night+1967,in the heat of the night,1967,3
2024-10-14T16:19:01,138422,fear+island+2009,fear island,2009,4
2024-10-14T16:19:01,13750,the+merchant+of+four+seasons+1971,the merchant of four seasons,1971,4
2024-10-14T16:19:03,450737,teenage+dirtbag+2009,teenage dirtbag,2009,2
2024-10-14T16:19:04,265547,the+day+of+the+crows+2012,the day of the crows,2012,3
2024-10-14T16:19:04,294222,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,4
2024-10-14T16:19:05,387302,colossus+the+forbin+project+1970,colossus the forbin project,1970,3
2024-10-14T16:19:07,448838,casino+royale+2006,casino royale,2006,5
2024-10-14T16:19:07,504927,prizzis+honor+1985,prizzis honor,1985,3
2024-10-14T16:19:08,361319,the+book+of+eli+2010,the book of eli,2010,4
2024-10-14T16:19:09,63998,juliet+of+the+spirits+1965,juliet of the spirits,1965,5
2024-10-14T16:19:09,240264,frankie+and+johnny+1991,frankie and johnny,1991,3
2024-10-14T16:19:10,45608,fair+game+2010,fair game,2010,3
2024-10-14T16:19:10,346073,the+internets+own+boy+the+story+of+aaron+swartz+2014,the internets own boy the story of aaron swartz,2014,5
2024-10-14T16:19:11,473448,inception+2010,inception,2010,4
2024-10-14T16:19:12,289637,the+possession+of+joel+delaney+1972,the possession of joel delaney,1972,5
2024-10-14T16:19:12,140030,the+third+man+1949,the third man,1949,3
2024-10-14T16:19:13,8850,more+about+the+children+of+noisy+village+1987,more about the children of noisy village,1987,3
2024-10-14T16:19:14,1612,frances+ha+2013,frances ha,2013,3
2024-10-14T16:19:15,164592,reagan+2011,reagan,2011,2
2024-10-14T16:19:15,496180,the+great+debaters+2007,the great debaters,2007,4
2024-10-14T16:19:16,394448,where+eagles+dare+1968,where eagles dare,1968,5
2024-10-14T16:19:18,377864,2001+a+space+odyssey+1968,2001 a space odyssey,1968,4
2024-10-14T16:19:18,239038,the+last+wave+1977,the last wave,1977,4
2024-10-14T16:19:18,235033,beauty+and+the+beast+1991,beauty and the beast,1991,3
2024-10-14T16:19:19,513553,the+white+massai+2005,the white massai,2005,3
2024-10-14T16:19:21,303556,the+day+the+earth+stood+still+1951,the day the earth stood still,1951,3
2024-10-14T16:19:21,30422,sunset+boulevard+1950,sunset boulevard,1950,4
2024-10-14T16:19:23,159680,the+reckless+moment+1949,the reckless moment,1949,3
2024-10-14T16:19:23,198303,kill+bill+vol.+1+2003,kill bill vol. 1,2003,3
2024-10-14T16:19:24,143505,funny+lady+1975,funny lady,1975,2
2024-10-14T16:19:25,412287,the+lorax+2012,the lorax,2012,4
2024-10-14T16:19:25,90205,caf+lumire+2004,caf lumire,2004,4
2024-10-14T16:19:26,521810,the+imitation+game+2014,the imitation game,2014,4
2024-10-14T16:19:27,521296,how+to+lose+a+guy+in+10+days+2003,how to lose a guy in 10 days,2003,4
2024-10-14T16:19:28,259000,another+year+2010,another year,2010,5
2024-10-14T16:19:28,490414,inception+2010,inception,2010,5
2024-10-14T16:19:29,347345,triangle+2007,triangle,2007,4
2024-10-14T16:19:29,283915,fantastic+planet+1973,fantastic planet,1973,2
2024-10-14T16:19:31,427955,monty+python+and+the+holy+grail+1975,monty python and the holy grail,1975,5
2024-10-14T16:19:31,122391,the+collector+1965,the collector,1965,4
2024-10-14T16:19:32,314113,bolt+2008,bolt,2008,4
2024-10-14T16:19:32,186373,the+lone+wolf+spy+hunt+1939,the lone wolf spy hunt,1939,4
2024-10-14T16:19:33,416095,the+secret+of+kells+2009,the secret of kells,2009,4
2024-10-14T16:19:33,455797,spirited+away+2001,spirited away,2001,3
2024-10-14T16:19:34,165308,palo+alto+2014,palo alto,2014,3
2024-10-14T16:19:34,113227,the+suspect+1944,the suspect,1944,4
2024-10-14T16:19:35,165961,interstellar+2014,interstellar,2014,5
2024-10-14T16:19:36,246405,the+trials+of+muhammad+ali+2013,the trials of muhammad ali,2013,4
2024-10-14T16:19:37,153228,veronica+mars+2014,veronica mars,2014,4
2024-10-14T16:19:37,461686,vabank+1981,vabank,1981,4
2024-10-14T16:19:39,2904,the+princess+and+the+frog+2009,the princess and the frog,2009,4
2024-10-14T16:19:39,215899,memories+of+underdevelopment+1968,memories of underdevelopment,1968,4
2024-10-14T16:19:40,382797,manrape+1978,manrape,1978,3
2024-10-14T16:19:42,199894,in+their+sleep+2010,in their sleep,2010,3
2024-10-14T16:19:43,62903,ferngully+the+last+rainforest+1992,ferngully the last rainforest,1992,4
2024-10-14T16:19:43,349870,the+x+files+1998,the x files,1998,4
2024-10-14T16:19:44,95818,traffic+2000,traffic,2000,5
2024-10-14T16:19:45,521834,7th+heaven+1927,7th heaven,1927,5
2024-10-14T16:19:48,330261,welcome+to+the+sticks+2008,welcome to the sticks,2008,4
2024-10-14T16:19:48,117690,this+is+spinal+tap+1984,this is spinal tap,1984,4
2024-10-14T16:19:49,5201,armour+of+god+1986,armour of god,1986,2
2024-10-14T16:19:49,395612,running+from+crazy+2013,running from crazy,2013,3
2024-10-14T16:19:52,262652,demonic+2015,demonic,2015,3
2024-10-14T16:19:52,508299,luther+1974,luther,1974,4
2024-10-14T16:19:52,106348,the+amazing+spider-man+2+2014,the amazing spider-man 2,2014,4
2024-10-14T16:19:54,131368,divorce+iranian+style+1998,divorce iranian style,1998,4
2024-10-14T16:19:54,370874,the+hound+of+the+baskervilles+1959,the hound of the baskervilles,1959,3
2024-10-14T16:19:56,280707,spirited+away+2001,spirited away,2001,5
2024-10-14T16:19:56,171633,other+girls+2015,other girls,2015,3
2024-10-14T16:19:56,99517,blade+runner+1982,blade runner,1982,5
2024-10-14T16:19:56,275856,the+incredibles+2004,the incredibles,2004,3
2024-10-14T16:19:56,476755,monsters_+inc.+2001,monsters_ inc.,2001,5
2024-10-14T16:19:57,388261,the+avengers+2012,the avengers,2012,4
2024-10-14T16:19:57,212502,the+matrix+1999,the matrix,1999,4
2024-10-14T16:19:58,315377,bambi+1942,bambi,1942,2
2024-10-14T16:19:58,28202,notorious+1946,notorious,1946,4
2024-10-14T16:19:58,337879,forrest+gump+1994,forrest gump,1994,5
2024-10-14T16:19:59,388680,ice+age+continental+drift+2012,ice age continental drift,2012,3
2024-10-14T16:20,407112,return+of+the+living+dead+rave+to+the+grave+2005,return of the living dead rave to the grave,2005,3
2024-10-14T16:20,419757,the+shawshank+redemption+1994,the shawshank redemption,1994,3
2024-10-14T16:20:01,67237,high+and+low+1963,high and low,1963,5
2024-10-14T16:20:01,107967,iron+man+2008,iron man,2008,4
2024-10-14T16:20:02,221965,henry+v+1944,henry v,1944,3
2024-10-14T16:20:03,165112,private+parts+1997,private parts,1997,4
2024-10-14T16:20:04,497584,invasion+of+the+body+snatchers+1978,invasion of the body snatchers,1978,3
2024-10-14T16:20:04,77563,up+2009,up,2009,5
2024-10-14T16:20:04,311497,ice+princess+2005,ice princess,2005,3
